Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BAJAJHLDNG.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2019-05-20,150.0718994140625,383.93670654296875,1174.04931640625,1297.2769775390625,778.1803588867188,2460.88232421875,332.4429626464844,820.9225463867188,28.94968032836914,2997.901123046875,325.1068420410156,122.69603729248047,2488.18115234375,535.8876342773438,130.94688415527344,494.8488464355469,1999.8411865234375,851.4356689453125,429.52008056640625,571.1369018554688,391.06451416015625,2130.9814453125,189.5305633544922,1581.9747314453125,393.3613586425781,219.20700073242188,1435.800048828125,604.4794311523438,263.3175048828125,299.09857177734375,1304.118408203125,612.000732421875,6637.0390625,492.62567138671875,98.6998062133789,117.1626968383789,72.8886489868164,589.6063842773438,637.9191284179688,318.0604248046875,384.1299743652344,1786.5013427734375,222.845458984375,39.56275939941406,603.1943969726562,1202.677001953125,4618.802734375,633.0346069335938,133.24217224121094
2019-05-21,152.73851013183594,371.941650390625,1148.967529296875,1281.98095703125,768.7813110351562,2438.780517578125,334.9551086425781,815.97802734375,28.264568328857422,2978.611083984375,316.0734558105469,117.26270294189453,2530.372802734375,530.1064453125,130.67144775390625,509.67864990234375,1962.707763671875,827.8137817382812,422.5384521484375,564.4096069335938,397.1217956542969,2086.806396484375,186.90811157226562,1593.354248046875,386.07684326171875,218.42156982421875,1390.74658203125,593.5177612304688,257.69140625,296.1822814941406,1302.0072021484375,598.7910766601562,6441.00830078125,485.3539123535156,98.20343780517578,116.33056640625,71.29947662353516,595.7874145507812,651.7505493164062,311.4629821777344,379.8102722167969,1758.00390625,219.68017578125,38.64278793334961,598.3184204101562,1215.126953125,4488.72900390625,621.2295532226562,131.70433044433594
2019-05-22,155.99774169921875,370.3583068847656,1139.414794921875,1292.0838623046875,774.9479370117188,2494.361572265625,336.4770812988281,819.581787109375,29.474449157714844,2965.4052734375,320.3750305175781,120.33168029785156,2533.88134765625,524.0885009765625,132.90257263183594,507.9107971191406,1993.028564453125,819.9239501953125,424.49896240234375,564.8909912109375,392.0987243652344,2120.143798828125,188.8153533935547,1578.2264404296875,391.0939636230469,218.29151916503906,1459.0950927734375,593.8943481445312,255.4318084716797,297.6453857421875,1312.7889404296875,600.1027221679688,6463.9130859375,489.5329895019531,98.9670639038086,117.82837677001953,70.58240509033203,596.0543212890625,651.7010498046875,314.7386474609375,391.2831115722656,1734.67236328125,221.14471435546875,38.67958450317383,580.439697265625,1211.904541015625,4496.08154296875,630.4251708984375,129.95989990234375
2019-05-23,159.05941772460938,391.0856628417969,1126.82470703125,1291.4229736328125,772.212646484375,2508.932373046875,329.53564453125,798.8219604492188,29.926334381103516,2997.2255859375,323.86419677734375,120.36299133300781,2521.490234375,535.2241821289062,134.50015258789062,504.0028076171875,1908.1884765625,847.8493041992188,426.6593933105469,547.5972900390625,400.1750793457031,2154.581298828125,182.85525512695312,1565.32958984375,396.4005432128906,209.88026428222656,1535.8011474609375,586.6144409179688,254.50950622558594,298.54119873046875,1326.2662353515625,599.1189575195312,6491.50341796875,493.9477233886719,99.15797424316406,115.93113708496094,71.57079315185547,593.163818359375,663.3095092773438,315.7536315917969,383.6191101074219,1711.5902099609375,217.60147094726562,38.0008544921875,575.292724609375,1191.5450439453125,4531.48974609375,628.9028930664062,129.54676818847656
2019-05-24,154.4668731689453,393.6766357421875,1146.811767578125,1307.238525390625,788.922119140625,2519.49169921875,338.33074951171875,812.6185302734375,32.593902587890625,3064.38134765625,337.6293640136719,123.83908081054688,2532.46044921875,540.7683715820312,134.91331481933594,509.0862121582031,1957.9095458984375,870.323486328125,426.479248046875,557.2831420898438,401.8002014160156,2221.2958984375,186.71739196777344,1561.5362548828125,416.5654602050781,211.51889038085938,1583.9765625,593.43408203125,265.62322998046875,300.91998291015625,1387.408935546875,623.430419921875,6645.048828125,487.6802673339844,98.62342834472656,116.09757995605469,71.9583969116211,594.4756469726562,677.7335205078125,327.8873596191406,386.22015380859375,1706.5489501953125,224.3533935546875,39.59138107299805,569.5266723632812,1191.2034912109375,4643.859375,634.2774047851562,129.86810302734375
2019-05-27,155.25698852539062,395.7397766113281,1174.5390625,1290.5732421875,809.510498046875,2510.487548828125,336.4868469238281,818.734375,32.94374084472656,3131.40234375,334.0924377441406,125.8902359008789,2572.87646484375,548.44482421875,134.47259521484375,507.9586181640625,1961.355712890625,894.47119140625,425.779052734375,565.50146484375,416.2293395996094,2215.602294921875,191.29473876953125,1581.4837646484375,420.1836242675781,211.81016540527344,1549.2978515625,592.5135498046875,265.3926696777344,304.4433288574219,1433.9959716796875,636.45263671875,6621.9091796875,504.890869140625,101.71613311767578,115.59830474853516,72.61731719970703,582.8248901367188,690.4781494140625,333.74658203125,385.3841247558594,1712.5069580078125,222.9207000732422,41.913787841796875,561.9418334960938,1211.7579345703125,4683.47607421875,636.51416015625,128.76637268066406
2019-05-28,155.70143127441406,395.9796447753906,1166.7010498046875,1288.212646484375,804.0401611328125,2445.902099609375,332.6624755859375,810.3109130859375,32.87086486816406,3167.368408203125,330.3643798828125,125.87460327148438,2564.392822265625,547.734130859375,138.10850524902344,506.80255126953125,1952.2235107421875,871.1841430664062,428.6198425292969,567.3446655273438,418.5439147949219,2154.266845703125,192.4867401123047,1585.901611328125,419.02581787109375,210.3900604248047,1555.878173828125,609.2489013671875,270.18865966796875,300.78057861328125,1414.67822265625,628.2083129882812,6608.98046875,508.0451354980469,101.25797271728516,116.69670104980469,73.72200012207031,588.6502685546875,690.3298950195312,332.2240905761719,383.43328857421875,1728.0057373046875,226.6456298828125,41.464027404785156,570.5327758789062,1202.579345703125,4617.59375,635.74658203125,129.8910675048828
2019-05-29,153.23233032226562,390.1260986328125,1178.948486328125,1282.453369140625,800.3600463867188,2394.7412109375,332.60882568359375,810.6298828125,32.710514068603516,3161.37451171875,323.86419677734375,124.99774932861328,2591.04052734375,534.8450927734375,138.10850524902344,498.9289245605469,1917.82275390625,870.7538452148438,434.10113525390625,567.509033203125,419.2333984375,2140.445068359375,190.0550537109375,1589.42724609375,408.41265869140625,209.80751037597656,1545.311279296875,608.9979858398438,258.75213623046875,301.3578796386719,1394.8662109375,629.707275390625,6456.0908203125,512.6566162109375,99.95979309082031,114.20036315917969,73.7026138305664,583.8922729492188,671.8058471679688,321.70513916015625,393.6983947753906,1756.1710205078125,223.82806396484375,40.339622497558594,571.8485717773438,1205.6064453125,4566.22216796875,624.1341552734375,131.15347290039062
2019-05-30,156.14588928222656,392.7650146484375,1178.654052734375,1297.8907470703125,803.1946411132812,2410.703125,339.6722412109375,820.1150512695312,33.060359954833984,3164.123046875,331.4158935546875,127.65961456298828,2564.526123046875,532.570556640625,139.3479766845703,506.888427734375,1867.8436279296875,871.662353515625,431.3804016113281,572.8274536132812,429.0333557128906,2132.35595703125,189.33984375,1592.461669921875,411.2107238769531,210.20802307128906,1524.417724609375,613.8092651367188,255.10902404785156,305.6277160644531,1400.3919677734375,619.9171752929688,6433.841796875,517.894775390625,103.16706085205078,112.80237579345703,74.10958862304688,591.3182983398438,671.7071533203125,326.2264404296875,383.43328857421875,1788.460205078125,226.21585083007812,39.90212631225586,568.8687744140625,1211.4163818359375,4604.0009765625,629.6742553710938,132.2093048095703
2019-05-31,152.8372802734375,399.57818603515625,1213.72998046875,1328.76611328125,803.940673828125,2395.068359375,338.252685546875,816.2322998046875,32.5501708984375,3151.729248046875,333.4233093261719,128.1920166015625,2595.437255859375,529.6326904296875,139.6510009765625,511.8476867675781,1873.1256103515625,847.4190063476562,437.121826171875,569.4932250976562,434.9921569824219,2104.908203125,187.86172485351562,1596.2547607421875,408.7986145019531,202.85272216796875,1542.1412353515625,617.32373046875,250.58973693847656,303.0001220703125,1399.4488525390625,606.1922607421875,6435.85498046875,526.0198364257812,101.75434112548828,114.46660614013672,73.37313842773438,591.4962768554688,685.8841552734375,325.2575988769531,380.7392578125,1830.33203125,233.04481506347656,39.930747985839844,588.4889526367188,1206.680419921875,4605.1611328125,625.3549194335938,131.47479248046875
2019-06-03,157.0841522216797,407.59088134765625,1329.8316650390625,1377.8170166015625,808.2672119140625,2484.0478515625,342.5404968261719,832.1970825195312,32.41897964477539,3159.751708984375,337.1991882324219,130.61900329589844,2638.2958984375,538.541259765625,143.7275390625,520.5907592773438,1873.1630859375,855.9782104492188,446.1840515136719,576.9483642578125,437.3067321777344,2230.562255859375,190.150390625,1641.951416015625,408.0267333984375,202.85272216796875,1597.1851806640625,623.097412109375,253.21829223632812,304.81158447265625,1401.1109619140625,612.1412963867188,6579.23583984375,534.6363525390625,101.63980102539062,114.59974670410156,74.82665252685547,604.8590087890625,687.2178344726562,327.9796142578125,387.19561767578125,1868.454345703125,233.95216369628906,40.695335388183594,586.3604125976562,1236.462890625,4607.28955078125,630.4568481445312,133.72418212890625
2019-06-04,155.6520538330078,408.3585205078125,1305.337646484375,1342.17333984375,818.3623657226562,2442.5458984375,344.50146484375,828.6831665039062,32.987483978271484,3157.994140625,336.8645935058594,127.87882232666016,2631.989013671875,533.2339477539062,145.1047821044922,509.3633117675781,1882.112060546875,847.8015747070312,434.4411315917969,575.8212890625,436.0263671875,2161.80615234375,188.62461853027344,1620.4420166015625,404.3603820800781,203.36248779296875,1573.5057373046875,615.2735595703125,252.89549255371094,304.83148193359375,1410.4552001953125,609.6586303710938,6606.310546875,528.5015258789062,103.12887573242188,113.56791687011719,74.78787994384766,601.056884765625,689.984130859375,325.1653137207031,381.9469299316406,1833.845947265625,242.0705108642578,40.695335388183594,579.16259765625,1218.6422119140625,4539.27783203125,632.866943359375,134.84889221191406
2019-06-06,151.25704956054688,409.0782165527344,1314.9881591796875,1348.830078125,803.3438720703125,2448.8896484375,336.8722229003906,809.9769897460938,31.150787353515625,3183.6845703125,338.202880859375,124.34011840820312,2577.14013671875,530.5330200195312,148.2724151611328,507.824951171875,1885.901123046875,831.5913696289062,431.7806091308594,569.0236206054688,435.5831298828125,2190.117919921875,185.81149291992188,1640.2109375,397.07586669921875,200.8136444091797,1462.6976318359375,615.524658203125,245.97821044921875,301.4275817871094,1362.0264892578125,594.0598754882812,6547.197265625,530.8324584960938,104.27432250976562,112.76908874511719,75.75689697265625,590.2511596679688,687.9588012695312,310.8631896972656,375.4441223144531,1819.5655517578125,241.16317749023438,39.628177642822266,571.1907958984375,1239.5875244140625,4422.4111328125,633.6494750976562,133.81600952148438
2019-06-07,149.47930908203125,408.022705078125,1369.90380859375,1339.199462890625,799.6638793945312,2424.127685546875,342.3843994140625,817.6677856445312,31.57352066040039,3253.54443359375,341.3573913574219,126.20345306396484,2575.318603515625,520.7714233398438,146.2892303466797,493.1861877441406,1877.8209228515625,833.4083862304688,431.9406433105469,574.7294311523438,444.5951843261719,2169.73828125,185.76377868652344,1633.9632568359375,401.9483337402344,200.44952392578125,1491.0838623046875,618.4533081054688,242.0122833251953,300.9398193359375,1360.1844482421875,603.3816528320312,6509.302734375,526.2828369140625,103.2052230834961,111.50426483154297,74.3227767944336,584.71484375,690.0335083007812,315.6152038574219,370.8921813964844,1832.7119140625,245.46112060546875,39.42373275756836,581.0588989257812,1239.099365234375,4424.005859375,638.1881713867188,135.44566345214844
2019-06-10,148.0966033935547,408.5504455566406,1351.1904296875,1343.2119140625,809.7590942382812,2447.375732421875,343.3746337890625,827.8458862304688,31.398595809936523,3297.44384765625,347.427490234375,122.02275085449219,2659.703125,525.5574951171875,142.8461456298828,502.46435546875,1890.3753662109375,842.4937133789062,436.5816955566406,572.9800415039062,443.3639831542969,2155.759033203125,189.0537567138672,1653.3756103515625,401.46588134765625,203.4717559814453,1490.5555419921875,630.5027465820312,246.11654663085938,299.1084899902344,1376.58203125,606.0986328125,6529.6318359375,535.18310546875,103.09069061279297,109.6070327758789,75.3111801147461,586.6047973632812,690.6757202148438,317.69134521484375,373.4933166503906,1874.5028076171875,241.35418701171875,39.74675369262695,594.5646362304688,1246.9600830078125,4448.19287109375,636.2786865234375,136.3867645263672
2019-06-11,151.7014923095703,409.0782165527344,1352.023193359375,1345.950439453125,810.4055786132812,2445.206298828125,346.52093505859375,824.4763793945312,32.2003288269043,3390.966552734375,347.2362976074219,121.19287109375,2647.26708984375,530.5803833007812,142.5431671142578,497.99249267578125,1890.4271240234375,851.2443237304688,443.2632141113281,574.9054565429688,438.5871276855469,2180.22216796875,190.34112548828125,1642.040771484375,406.5312805175781,203.7994384765625,1527.9720458984375,631.6741943359375,252.11155700683594,300.1236877441406,1369.5738525390625,596.6363525390625,6537.4541015625,531.7314453125,103.31977844238281,112.66922760009766,75.0592041015625,591.0515747070312,692.5528564453125,320.2749328613281,362.25274658203125,1892.39453125,243.88522338867188,40.274200439453125,589.8433837890625,1254.72314453125,4435.51953125,647.6095581054688,136.6621856689453
2019-06-12,151.3064422607422,407.7828063964844,1353.7867431640625,1345.9029541015625,809.162353515625,2410.294189453125,342.03314208984375,821.9791870117188,31.194517135620117,3373.8388671875,344.0339660644531,119.31391906738281,2662.01220703125,532.2388305664062,141.57907104492188,494.90618896484375,1887.98095703125,849.5228881835938,443.34320068359375,569.8923950195312,434.3027038574219,2142.447265625,190.0550537109375,1648.5562744140625,403.299072265625,203.8722381591797,1508.0390625,630.7538452148438,250.1746368408203,295.3064270019531,1356.0516357421875,592.280029296875,6419.1328125,535.0504150390625,102.63249969482422,113.73434448242188,74.0902328491211,592.3856201171875,691.5155029296875,317.4145202636719,363.5998229980469,1899.1988525390625,243.69418334960938,41.36589813232422,578.8916625976562,1258.5313720703125,4420.37890625,639.0018920898438,136.79991149902344
2019-06-13,151.2076873779297,407.7828063964844,1346.4876708984375,1356.9620361328125,815.726806640625,2392.408203125,345.8039245605469,826.6395263671875,32.08371353149414,3304.56494140625,347.7142639160156,121.75653839111328,2651.042724609375,535.0819702148438,140.80783081054688,494.6290588378906,1893.248779296875,865.1112670898438,440.4625244140625,574.0368041992188,445.1861267089844,2124.42431640625,190.3887939453125,1647.1280517578125,404.8428039550781,204.3456573486328,1430.228271484375,630.2022705078125,253.03382873535156,299.3871765136719,1363.5089111328125,600.5711669921875,6356.08447265625,531.310546875,103.01433563232422,112.46952056884766,75.1367416381836,590.2066650390625,690.9226684570312,319.7212829589844,362.0668640136719,1893.48681640625,242.4525909423828,41.09603500366211,575.9119262695312,1264.97607421875,4421.44287109375,629.1421508789062,136.9835205078125
2019-06-14,150.5657196044922,409.1741943359375,1342.8624267578125,1341.1090087890625,796.87890625,2351.39794921875,343.2575378417969,820.9375610351562,32.302364349365234,3258.2314453125,337.7249450683594,121.03632354736328,2632.8779296875,526.5525512695312,140.55992126464844,490.21453857421875,1856.15771484375,859.7557373046875,434.9012756347656,571.7825317382812,441.3941955566406,2097.093994140625,189.0537567138672,1627.0020751953125,403.057861328125,202.48863220214844,1370.62158203125,628.3353271484375,250.1746368408203,293.3854675292969,1371.370849609375,597.0110473632812,6321.140625,525.6033935546875,101.37251281738281,112.70252227783203,75.42743682861328,585.8931884765625,691.1201782226562,317.2299499511719,364.66802978515625,1893.823486328125,235.9578857421875,41.03471374511719,572.9321899414062,1251.7447509765625,4355.22021484375,629.7681884765625,137.1671600341797
2019-06-17,146.0719451904297,405.7676086425781,1333.505615234375,1330.8564453125,773.5056762695312,2321.64208984375,338.19415283203125,809.5880737304688,31.77760124206543,3187.651123046875,328.83489990234375,118.42141723632812,2575.22998046875,516.6489868164062,140.64259338378906,488.11236572265625,1852.4769287109375,840.963623046875,430.0601501464844,568.70654296875,436.6665954589844,2079.77734375,184.6194610595703,1622.6287841796875,399.63275146484375,200.26747131347656,1344.54052734375,628.4202270507812,239.98324584960938,290.69818115234375,1346.6173095703125,585.5813598632812,6165.86181640625,525.2304077148438,100.99069213867188,109.44061279296875,75.2142562866211,570.2180786132812,691.5648803710938,311.73980712890625,355.7034606933594,1889.3707275390625,234.66847229003906,38.68775939941406,570.0684814453125,1226.5030517578125,4310.2822265625,622.8507080078125,137.3278045654297
2019-06-18,146.12132263183594,404.37615966796875,1327.2841796875,1310.0673828125,771.566162109375,2337.523193359375,342.3697204589844,822.0441284179688,32.01082992553711,3213.65625,329.9342346191406,120.7387924194336,2546.85009765625,518.9707641601562,143.42459106445312,495.2023620605469,1852.852294921875,841.2505493164062,435.9414978027344,567.59130859375,435.0414123535156,2095.130859375,181.1387481689453,1615.0869140625,407.3031311035156,200.34031677246094,1353.5223388671875,636.5665893554688,243.07293701171875,290.99676513671875,1352.5023193359375,586.377685546875,6032.22314453125,524.1668701171875,101.1052474975586,110.60557556152344,76.66777038574219,569.6400756835938,695.5660400390625,313.769775390625,351.5695495605469,1890.7576904296875,236.67420959472656,38.62234115600586,573.9383544921875,1227.9188232421875,4364.60498046875,625.8243408203125,136.79991149902344
2019-06-19,141.0349884033203,391.22967529296875,1324.3939208984375,1311.1114501953125,766.5435180664062,2310.75537109375,343.9501953125,823.11572265625,31.369447708129883,3226.366943359375,326.062744140625,118.79718017578125,2554.35595703125,505.79754638671875,141.6066436767578,487.4817199707031,1858.37841796875,843.5458374023438,433.740966796875,570.1976318359375,430.5599670410156,2046.7144775390625,181.234130859375,1616.9613037109375,405.0357360839844,201.8695831298828,1326.9609375,638.0515747070312,240.3060302734375,298.1529541015625,1352.36767578125,576.306640625,6018.779296875,531.2168579101562,102.82342529296875,111.40441131591797,77.63678741455078,568.0169677734375,687.9094848632812,312.66253662109375,348.5504150390625,1898.3592529296875,234.2864532470703,40.40503692626953,569.3331909179688,1245.1048583984375,4339.015625,594.8993530273438,134.98660278320312
2019-06-20,146.6151580810547,384.99224853515625,1346.4876708984375,1321.4588623046875,767.2396240234375,2371.6572265625,349.51611328125,839.1502685546875,32.244056701660156,3251.291015625,333.1843566894531,120.62918090820312,2517.35986328125,522.4774169921875,143.42459106445312,490.14764404296875,1858.6085205078125,861.4772338867188,435.041259765625,573.2691040039062,433.8102722167969,2093.481689453125,185.28695678710938,1622.669677734375,418.1574401855469,201.72396850585938,1379.074951171875,640.597412109375,248.33006286621094,302.2437438964844,1399.04443359375,587.548828125,6198.74462890625,536.0820922851562,102.74706268310547,114.49990844726562,77.88871002197266,576.643798828125,690.0335083007812,318.4756164550781,362.763671875,1913.521240234375,244.36277770996094,40.96928405761719,561.5547485351562,1275.8636474609375,4427.1015625,544.7870483398438,131.727294921875
2019-06-21,144.9855499267578,385.75994873046875,1320.9647216796875,1312.86767578125,766.8915405273438,2353.853271484375,347.8868103027344,836.6182861328125,32.50643539428711,3275.223388671875,328.6437072753906,119.0007553100586,2510.8310546875,522.7142333984375,140.0641326904297,487.6155090332031,1851.6644287109375,858.5603637695312,430.6003723144531,570.3984375,431.544921875,2046.5966796875,188.48158264160156,1588.1494140625,415.6488952636719,199.7212677001953,1391.6112060546875,636.6090087890625,246.3932342529297,296.5605163574219,1383.45556640625,587.8298950195312,6011.84716796875,530.7225952148438,102.74706268310547,113.80096435546875,77.48174285888672,568.9729614257812,691.5155029296875,322.3971862792969,355.6105651855469,1889.917236328125,250.0456085205078,40.695335388183594,573.0869140625,1261.948974609375,4445.580078125,557.2134399414062,131.22235107421875
2019-06-24,145.92381286621094,389.59832763671875,1317.437744140625,1306.3648681640625,758.7357788085938,2305.84375,345.8868103027344,832.8501586914062,33.453941345214844,3248.6767578125,329.8864440917969,119.26691436767578,2469.794189453125,521.1505737304688,141.44137573242188,480.3248291015625,1793.3515625,847.9449462890625,431.2604675292969,571.284423828125,433.465576171875,2031.0865478515625,189.00604248046875,1586.1715087890625,414.34637451171875,201.17776489257812,1404.0032958984375,632.62060546875,237.76968383789062,292.7385559082031,1384.57861328125,594.7625732421875,6051.80322265625,535.8052978515625,103.54890441894531,109.97315216064453,77.15227508544922,561.368896484375,702.037109375,325.90350341796875,356.2143859863281,1911.46337890625,248.2786865234375,39.76310348510742,563.6444702148438,1269.468017578125,4425.89306640625,586.2915649414062,130.32716369628906
2019-06-25,148.98548889160156,389.262451171875,1298.0382080078125,1293.976806640625,777.4343872070312,2327.781982421875,349.2526550292969,832.002685546875,33.20613098144531,3278.424072265625,333.23211669921875,123.1031494140625,2493.9541015625,521.2926635742188,142.3227996826172,484.6533508300781,1795.1031494140625,862.768310546875,431.7005615234375,573.8243408203125,430.9047546386719,2029.8299560546875,193.10658264160156,1578.97998046875,418.39862060546875,202.8163299560547,1392.57177734375,634.8269653320312,246.30101013183594,295.38604736328125,1379.1876220703125,601.1332397460938,6110.44873046875,535.52392578125,105.72525024414062,110.63887023925781,78.14066314697266,576.24365234375,666.2239379882812,328.99456787109375,358.3509826660156,1904.99560546875,247.5146026611328,40.723960876464844,560.6259765625,1287.1422119140625,4446.451171875,585.2899780273438,130.96983337402344
2019-06-26,151.8990478515625,398.1867980957031,1281.480224609375,1290.98681640625,784.3468627929688,2348.246337890625,353.94537353515625,838.4175415039062,33.351905822753906,3273.961669921875,330.31658935546875,122.57079315185547,2427.5126953125,527.452880859375,143.39703369140625,492.8517761230469,1798.389404296875,879.0261840820312,431.6004943847656,583.0860595703125,435.09063720703125,2021.15185546875,198.6852569580078,1583.0701904296875,423.2228088378906,202.01527404785156,1378.306640625,627.274658203125,255.61627197265625,296.71978759765625,1393.7431640625,602.8663940429688,6070.9140625,539.9454956054688,106.94706726074219,111.5375747680664,81.26085662841797,575.4876098632812,708.8045654296875,330.470947265625,371.0780029296875,1893.571533203125,260.4084777832031,41.75432586669922,555.7886352539062,1278.256103515625,4447.75732421875,600.0012817382812,131.36001586914062
2019-06-27,150.96078491210938,390.078125,1285.88916015625,1292.3631591796875,796.133056640625,2345.913330078125,355.3355712890625,841.7471923828125,33.51224899291992,3259.8994140625,333.2799072265625,122.82130432128906,2421.294921875,523.0934448242188,142.9011993408203,490.300537109375,1829.1375732421875,881.5604858398438,425.1991271972656,581.762939453125,448.2886657714844,2040.6280517578125,196.53961181640625,1595.116455078125,425.44189453125,199.1750946044922,1393.0999755859375,619.9343872070312,255.80078125,294.92822265625,1393.4739990234375,616.357177734375,6076.91015625,539.9614868164062,107.0234146118164,113.56791687011719,80.50504302978516,566.593994140625,718.1901245117188,334.1618347167969,374.19000244140625,1892.1854248046875,261.5068359375,41.76250457763672,543.2890625,1297.9320068359375,4449.44970703125,590.6424560546875,129.5008544921875
2019-06-28,148.6398162841797,393.628662109375,1331.6929931640625,1289.2781982421875,804.1892700195312,2314.152587890625,359.130615234375,849.796875,32.797977447509766,3243.538818359375,331.36810302734375,122.8995590209961,2437.10595703125,524.5149536132812,139.8162384033203,487.4052429199219,1797.1640625,874.1965942382812,425.95928955078125,577.380126953125,457.05450439453125,2027.3560791015625,197.445556640625,1606.9827880859375,421.72735595703125,199.4299774169922,1354.963134765625,621.1647338867188,255.10902404785156,294.0325012207031,1395.540283203125,613.9680786132812,6121.8310546875,544.9823608398438,107.9397964477539,111.67066955566406,80.19496154785156,557.2333984375,714.9793090820312,333.3313903808594,372.471435546875,1870.890869140625,257.5909729003906,41.2473258972168,546.8880615234375,1303.302734375,4407.5595703125,586.8550415039062,128.76637268066406
2019-07-01,152.1953125,396.5553894042969,1342.9603271484375,1285.196044921875,806.0791015625,2383.649658203125,360.87701416015625,849.43798828125,32.316951751708984,3283.471923828125,333.13653564453125,117.81074523925781,2431.6435546875,526.7421264648438,137.30970764160156,507.356689453125,1842.84716796875,879.8390502929688,419.73773193359375,587.256103515625,462.42236328125,2054.8427734375,199.209716796875,1600.3304443359375,423.56048583984375,200.23101806640625,1377.15380859375,620.5707397460938,254.32505798339844,294.84857177734375,1398.6400146484375,618.3245239257812,6096.724609375,542.976318359375,108.85613250732422,107.17723846435547,80.25308227539062,564.2371826171875,727.0322875976562,333.6081848144531,376.5588684082031,1881.2650146484375,259.3578796386719,41.455848693847656,545.3787841796875,1292.0733642578125,4379.31005859375,593.584716796875,129.45497131347656
2019-07-02,152.7878875732422,397.3230895996094,1328.60693359375,1277.5067138671875,798.2713623046875,2360.40185546875,362.05755615234375,844.83251953125,32.681358337402344,3361.579833984375,338.01171875,118.53101348876953,2459.801025390625,526.3156127929688,139.21026611328125,502.15869140625,1890.9388427734375,879.6478271484375,424.0987243652344,589.4889526367188,462.7178039550781,2039.5682373046875,199.63885498046875,1608.4208984375,421.3896179199219,199.4299774169922,1360.7750244140625,627.953369140625,254.69393920898438,292.917724609375,1405.1092529296875,624.1798706054688,6145.57958984375,547.3726806640625,109.16159057617188,110.27274322509766,80.3693618774414,568.5283813476562,740.7647094726562,336.3302001953125,367.4549560546875,1891.8070068359375,259.59661865234375,41.60712814331055,550.7965698242188,1292.8546142578125,4396.19189453125,616.1368408203125,130.48785400390625
2019-07-03,153.67678833007812,398.1387634277344,1314.44921875,1283.4398193359375,801.8519897460938,2372.02587890625,362.47705078125,840.4064331054688,32.972904205322266,3356.71240234375,337.6293640136719,119.3765640258789,2482.406982421875,524.3253784179688,138.24618530273438,496.243896484375,1845.1759033203125,887.394287109375,420.577880859375,588.2247924804688,472.0253601074219,2032.068359375,199.0189971923828,1604.3758544921875,420.6177673339844,201.5054931640625,1412.6968994140625,620.5707397460938,255.84681701660156,293.6144104003906,1417.8680419921875,626.9904174804688,6121.0341796875,540.7072143554688,109.39067840576172,110.70542907714844,80.98953247070312,570.3292846679688,747.779296875,337.8526611328125,367.5943603515625,1879.6683349609375,259.453369140625,41.729793548583984,542.6311645507812,1297.1998291015625,4412.68701171875,612.0520629882812,129.84515380859375
2019-07-04,154.17059326171875,398.1387634277344,1298.6258544921875,1290.749267578125,805.4866943359375,2369.611083984375,364.14532470703125,851.0828247070312,33.11865997314453,3345.71484375,346.7583312988281,119.0007553100586,2523.84423828125,522.7142333984375,138.328857421875,497.3331604003906,1861.6368408203125,900.4962158203125,416.39697265625,586.8427124023438,481.72686767578125,2046.7144775390625,197.30250549316406,1612.37646484375,420.8589782714844,202.1973114013672,1434.3109130859375,622.692138671875,253.67941284179688,298.1529541015625,1412.162353515625,629.707275390625,6131.01220703125,543.6945190429688,109.54338836669922,111.23799133300781,81.47402954101562,570.97412109375,748.273193359375,339.006103515625,364.2500305175781,1883.8692626953125,257.54315185546875,41.56196594238281,542.244140625,1259.9962158203125,4494.14697265625,655.7633666992188,130.30421447753906
2019-07-05,145.47938537597656,386.1917419433594,1280.2066650390625,1289.7998046875,802.7481689453125,2326.840087890625,362.8428955078125,840.8948364257812,31.60267448425293,3246.738525390625,348.71795654296875,115.88481140136719,2509.1884765625,521.245361328125,133.2606201171875,497.05609130859375,1844.7064208984375,886.5813598632812,406.6546630859375,584.1491088867188,466.6082763671875,1973.010498046875,189.673583984375,1610.3985595703125,421.00372314453125,203.5081787109375,1472.2076416015625,609.2844848632812,245.9320831298828,302.0147705078125,1400.1676025390625,601.5079956054688,5958.21484375,547.0089721679688,104.23615264892578,107.51007843017578,79.7879638671875,561.7913818359375,744.4695434570312,342.0048828125,348.5967712402344,1817.045654296875,254.63014221191406,40.139644622802734,527.1516723632812,1248.0343017578125,4374.85986328125,625.1983032226562,124.79548645019531
